timestamp,transactTime,transactType,transactStatus,reference,eventCurrencies,walletBalanceXBT,usdtWalletBalanceUSDt,xbtUsdtRate,walletBalanceXBTEquivalent,marginBalanceXBT,marginBalanceXBTEquivalent,cumulativeCompletedDepositsAfterBaselineXBT,cumulativeCompletedWithdrawalsAfterBaselineXBT,adjustedWealthXBT,adjustedWealthMultipleVsBaseline,adjustedMarkedWealthXBT,adjustedMarkedMultipleVsBaseline,baselineBalanceXBT,baselineTimestamp,methodologyVersion
2020-05-01T14:39:40.387Z,2020-05-01T14:39:40.387Z,Deposit,Completed,,XBt,1.83953943,0.000000,,1.83953943,,,0.00000000,0.00000000,1.83953943,1.000000,,,1.83953943,2020-05-01T14:39:40.387Z,xbt-usdt-wallet-equivalent-v2
2020-05-02T12:00:00.000Z,2020-05-02T12:00:00.000Z,RealisedPNL,Completed,XBTUSD,XBt,1.76983778,0.000000,,1.76983778,,,0.00000000,0.00000000,1.76983778,0.962109,,,1.83953943,2020-05-01T14:39:40.387Z,xbt-usdt-wallet-equivalent-v2
2020-05-02T12:00:00.000Z,2020-05-02T12:00:00.000Z,RealisedPNL,Completed,LTCM20,XBt,1.76983778,0.000000,,1.76983778,,,0.00000000,0.00000000,1.76983778,0.962109,,,1.83953943,2020-05-01T14:39:40.387Z,xbt-usdt-wallet-equivalent-v2
2020-05-03T12:00:00.000Z,2020-05-03T12:00:00.000Z,RealisedPNL,Completed,XBTUSD,XBt,1.87602280,0.000000,,1.87602280,,,0.00000000,0.00000000,1.87602280,1.019833,,,1.83953943,2020-05-01T14:39:40.387Z,xbt-usdt-wallet-equivalent-v2
2020-05-03T12:00:00.000Z,2020-05-03T12:00:00.000Z,RealisedPNL,Completed,ADAM20,XBt,1.87602280,0.000000,,1.87602280,,,0.00000000,0.00000000,1.87602280,1.019833,,,1.83953943,2020-05-01T14:39:40.387Z,xbt-usdt-wallet-equivalent-v2
2020-05-03T12:00:00.000Z,2020-05-03T12:00:00.000Z,RealisedPNL,Completed,LTCM20,XBt,1.87602280,0.000000,,1.87602280,,,0.00000000,0.00000000,1.87602280,1.019833,,,1.83953943,2020-05-01T14:39:40.387Z,xbt-usdt-wallet-equivalent-v2
2020-05-04T12:00:00.000Z,2020-05-04T12:00:00.000Z,RealisedPNL,Completed,ADAM20,XBt,1.16629089,0.000000,,1.16629089,,,0.00000000,0.00000000,1.16629089,0.634012,,,1.83953943,2020-05-01T14:39:40.387Z,xbt-usdt-wallet-equivalent-v2
2020-05-04T12:00:00.000Z,2020-05-04T12:00:00.000Z,RealisedPNL,Completed,LTCM20,XBt,1.16629089,0.000000,,1.16629089,,,0.00000000,0.00000000,1.16629089,0.634012,,,1.83953943,2020-05-01T14:39:40.387Z,xbt-usdt-wallet-equivalent-v2
2020-05-04T12:00:00.000Z,2020-05-04T12:00:00.000Z,RealisedPNL,Completed,XBTUSD,XBt,1.16629089,0.000000,,1.16629089,,,0.00000000,0.00000000,1.16629089,0.634012,,,1.83953943,2020-05-01T14:39:40.387Z,xbt-usdt-wallet-equivalent-v2
2020-05-05T12:00:00.001Z,2020-05-05T12:00:00.000Z,RealisedPNL,Completed,XBTUSD,XBt,1.31001562,0.000000,,1.31001562,,,0.00000000,0.00000000,1.31001562,0.712143,,,1.83953943,2020-05-01T14:39:40.387Z,xbt-usdt-wallet-equivalent-v2
2020-05-05T12:00:00.001Z,2020-05-05T12:00:00.000Z,RealisedPNL,Completed,ADAM20,XBt,1.31001562,0.000000,,1.31001562,,,0.00000000,0.00000000,1.31001562,0.712143,,,1.83953943,2020-05-01T14:39:40.387Z,xbt-usdt-wallet-equivalent-v2
2020-05-05T12:00:00.001Z,2020-05-05T12:00:00.000Z,RealisedPNL,Completed,LTCM20,XBt,1.31001562,0.000000,,1.31001562,,,0.00000000,0.00000000,1.31001562,0.712143,,,1.83953943,2020-05-01T14:39:40.387Z,xbt-usdt-wallet-equivalent-v2
2020-05-06T12:00:00.003Z,2020-05-06T12:00:00.000Z,RealisedPNL,Completed,LTCM20,XBt,1.42727837,0.000000,,1.42727837,,,0.00000000,0.00000000,1.42727837,0.775889,,,1.83953943,2020-05-01T14:39:40.387Z,xbt-usdt-wallet-equivalent-v2
2020-05-06T12:00:00.003Z,2020-05-06T12:00:00.000Z,RealisedPNL,Completed,XBTUSD,XBt,1.42727837,0.000000,,1.42727837,,,0.00000000,0.00000000,1.42727837,0.775889,,,1.83953943,2020-05-01T14:39:40.387Z,xbt-usdt-wallet-equivalent-v2
2020-05-07T12:00:00.005Z,2020-05-07T12:00:00.000Z,RealisedPNL,Completed,XBTUSD,XBt,1.68188715,0.000000,,1.68188715,,,0.00000000,0.00000000,1.68188715,0.914298,,,1.83953943,2020-05-01T14:39:40.387Z,xbt-usdt-wallet-equivalent-v2
2020-05-10T12:00:00.003Z,2020-05-10T12:00:00.000Z,RealisedPNL,Completed,XBTUSD,XBt,2.03346438,0.000000,,2.03346438,,,0.00000000,0.00000000,2.03346438,1.105420,,,1.83953943,2020-05-01T14:39:40.387Z,xbt-usdt-wallet-equivalent-v2
2020-05-11T12:00:00.000Z,2020-05-11T12:00:00.000Z,RealisedPNL,Completed,XBTUSD,XBt,2.03886605,0.000000,,2.03886605,,,0.00000000,0.00000000,2.03886605,1.108357,,,1.83953943,2020-05-01T14:39:40.387Z,xbt-usdt-wallet-equivalent-v2
2020-05-12T12:00:00.003Z,2020-05-12T12:00:00.000Z,RealisedPNL,Completed,XBTUSD,XBt,2.00125620,0.000000,,2.00125620,,,0.00000000,0.00000000,2.00125620,1.087912,,,1.83953943,2020-05-01T14:39:40.387Z,xbt-usdt-wallet-equivalent-v2
2020-05-22T12:00:00.003Z,2020-05-22T12:00:00.000Z,RealisedPNL,Completed,XBTUSD,XBt,2.32692841,0.000000,,2.32692841,,,0.00000000,0.00000000,2.32692841,1.264952,,,1.83953943,2020-05-01T14:39:40.387Z,xbt-usdt-wallet-equivalent-v2
2020-05-23T12:00:00.001Z,2020-05-23T12:00:00.000Z,RealisedPNL,Completed,TRXM20,XBt,2.35970346,0.000000,,2.35970346,,,0.00000000,0.00000000,2.35970346,1.282769,,,1.83953943,2020-05-01T14:39:40.387Z,xbt-usdt-wallet-equivalent-v2
2020-05-23T12:00:00.001Z,2020-05-23T12:00:00.000Z,RealisedPNL,Completed,XBTUSD,XBt,2.35970346,0.000000,,2.35970346,,,0.00000000,0.00000000,2.35970346,1.282769,,,1.83953943,2020-05-01T14:39:40.387Z,xbt-usdt-wallet-equivalent-v2
2020-05-24T12:00:00.000Z,2020-05-24T12:00:00.000Z,RealisedPNL,Completed,XBTUSD,XBt,2.36004641,0.000000,,2.36004641,,,0.00000000,0.00000000,2.36004641,1.282955,,,1.83953943,2020-05-01T14:39:40.387Z,xbt-usdt-wallet-equivalent-v2
2020-05-25T12:00:00.001Z,2020-05-25T12:00:00.000Z,RealisedPNL,Completed,TRXM20,XBt,2.29177383,0.000000,,2.29177383,,,0.00000000,0.00000000,2.29177383,1.245841,,,1.83953943,2020-05-01T14:39:40.387Z,xbt-usdt-wallet-equivalent-v2
2020-05-25T12:00:00.001Z,2020-05-25T12:00:00.000Z,RealisedPNL,Completed,XBTUSD,XBt,2.29177383,0.000000,,2.29177383,,,0.00000000,0.00000000,2.29177383,1.245841,,,1.83953943,2020-05-01T14:39:40.387Z,xbt-usdt-wallet-equivalent-v2
2020-05-26T12:00:00.000Z,2020-05-26T12:00:00.000Z,RealisedPNL,Completed,XBTUSD,XBt,2.29829396,0.000000,,2.29829396,,,0.00000000,0.00000000,2.29829396,1.249386,,,1.83953943,2020-05-01T14:39:40.387Z,xbt-usdt-wallet-equivalent-v2
2020-05-27T12:00:00.006Z,2020-05-27T12:00:00.000Z,RealisedPNL,Completed,XBTUSD,XBt,2.54084168,0.000000,,2.54084168,,,0.00000000,0.00000000,2.54084168,1.381238,,,1.83953943,2020-05-01T14:39:40.387Z,xbt-usdt-wallet-equivalent-v2
2020-05-28T12:00:00.000Z,2020-05-28T12:00:00.000Z,RealisedPNL,Completed,XBTUSD,XBt,2.71274797,0.000000,,2.71274797,,,0.00000000,0.00000000,2.71274797,1.474689,,,1.83953943,2020-05-01T14:39:40.387Z,xbt-usdt-wallet-equivalent-v2
2020-05-28T12:00:00.000Z,2020-05-28T12:00:00.000Z,RealisedPNL,Completed,TRXM20,XBt,2.71274797,0.000000,,2.71274797,,,0.00000000,0.00000000,2.71274797,1.474689,,,1.83953943,2020-05-01T14:39:40.387Z,xbt-usdt-wallet-equivalent-v2
2020-05-29T12:00:00.000Z,2020-05-29T12:00:00.000Z,RealisedPNL,Completed,XBTUSD,XBt,2.85217963,0.000000,,2.85217963,,,0.00000000,0.00000000,2.85217963,1.550486,,,1.83953943,2020-05-01T14:39:40.387Z,xbt-usdt-wallet-equivalent-v2
2020-05-29T12:00:00.000Z,2020-05-29T12:00:00.000Z,RealisedPNL,Completed,ETHM20,XBt,2.85217963,0.000000,,2.85217963,,,0.00000000,0.00000000,2.85217963,1.550486,,,1.83953943,2020-05-01T14:39:40.387Z,xbt-usdt-wallet-equivalent-v2
2020-05-29T12:00:00.000Z,2020-05-29T12:00:00.000Z,RealisedPNL,Completed,TRXM20,XBt,2.85217963,0.000000,,2.85217963,,,0.00000000,0.00000000,2.85217963,1.550486,,,1.83953943,2020-05-01T14:39:40.387Z,xbt-usdt-wallet-equivalent-v2
2020-05-30T12:00:00.000Z,2020-05-30T12:00:00.000Z,RealisedPNL,Completed,LTCM20,XBt,2.84049809,0.000000,,2.84049809,,,0.00000000,0.00000000,2.84049809,1.544135,,,1.83953943,2020-05-01T14:39:40.387Z,xbt-usdt-wallet-equivalent-v2
2020-05-31T12:00:00.003Z,2020-05-31T12:00:00.000Z,RealisedPNL,Completed,ETHM20,XBt,3.66931225,0.000000,,3.66931225,,,0.00000000,0.00000000,3.66931225,1.994691,,,1.83953943,2020-05-01T14:39:40.387Z,xbt-usdt-wallet-equivalent-v2
2020-05-31T12:00:00.003Z,2020-05-31T12:00:00.000Z,RealisedPNL,Completed,TRXM20,XBt,3.66931225,0.000000,,3.66931225,,,0.00000000,0.00000000,3.66931225,1.994691,,,1.83953943,2020-05-01T14:39:40.387Z,xbt-usdt-wallet-equivalent-v2
2020-05-31T12:00:00.003Z,2020-05-31T12:00:00.000Z,RealisedPNL,Completed,LTCM20,XBt,3.66931225,0.000000,,3.66931225,,,0.00000000,0.00000000,3.66931225,1.994691,,,1.83953943,2020-05-01T14:39:40.387Z,xbt-usdt-wallet-equivalent-v2
2020-05-31T12:00:00.003Z,2020-05-31T12:00:00.000Z,RealisedPNL,Completed,XBTUSD,XBt,3.66931225,0.000000,,3.66931225,,,0.00000000,0.00000000,3.66931225,1.994691,,,1.83953943,2020-05-01T14:39:40.387Z,xbt-usdt-wallet-equivalent-v2
2020-06-01T12:00:00.000Z,2020-06-01T12:00:00.000Z,RealisedPNL,Completed,XBTUSD,XBt,3.88040858,0.000000,,3.88040858,,,0.00000000,0.00000000,3.88040858,2.109446,,,1.83953943,2020-05-01T14:39:40.387Z,xbt-usdt-wallet-equivalent-v2
2020-06-01T12:00:00.000Z,2020-06-01T12:00:00.000Z,RealisedPNL,Completed,ADAM20,XBt,3.88040858,0.000000,,3.88040858,,,0.00000000,0.00000000,3.88040858,2.109446,,,1.83953943,2020-05-01T14:39:40.387Z,xbt-usdt-wallet-equivalent-v2
2020-06-01T12:00:00.000Z,2020-06-01T12:00:00.000Z,RealisedPNL,Completed,TRXM20,XBt,3.88040858,0.000000,,3.88040858,,,0.00000000,0.00000000,3.88040858,2.109446,,,1.83953943,2020-05-01T14:39:40.387Z,xbt-usdt-wallet-equivalent-v2
2020-06-02T12:00:00.003Z,2020-06-02T12:00:00.000Z,RealisedPNL,Completed,XBTUSD,XBt,3.93316051,0.000000,,3.93316051,,,0.00000000,0.00000000,3.93316051,2.138122,,,1.83953943,2020-05-01T14:39:40.387Z,xbt-usdt-wallet-equivalent-v2
2020-06-02T12:00:00.003Z,2020-06-02T12:00:00.000Z,RealisedPNL,Completed,ETHUSD,XBt,3.93316051,0.000000,,3.93316051,,,0.00000000,0.00000000,3.93316051,2.138122,,,1.83953943,2020-05-01T14:39:40.387Z,xbt-usdt-wallet-equivalent-v2
2020-06-02T12:00:00.003Z,2020-06-02T12:00:00.000Z,RealisedPNL,Completed,ADAM20,XBt,3.93316051,0.000000,,3.93316051,,,0.00000000,0.00000000,3.93316051,2.138122,,,1.83953943,2020-05-01T14:39:40.387Z,xbt-usdt-wallet-equivalent-v2
2020-06-03T12:00:00.000Z,2020-06-03T12:00:00.000Z,RealisedPNL,Completed,ADAM20,XBt,4.20223699,0.000000,,4.20223699,,,0.00000000,0.00000000,4.20223699,2.284396,,,1.83953943,2020-05-01T14:39:40.387Z,xbt-usdt-wallet-equivalent-v2
2020-06-03T12:00:00.000Z,2020-06-03T12:00:00.000Z,RealisedPNL,Completed,XBTUSD,XBt,4.20223699,0.000000,,4.20223699,,,0.00000000,0.00000000,4.20223699,2.284396,,,1.83953943,2020-05-01T14:39:40.387Z,xbt-usdt-wallet-equivalent-v2
2020-06-03T12:00:00.000Z,2020-06-03T12:00:00.000Z,RealisedPNL,Completed,ETHUSD,XBt,4.20223699,0.000000,,4.20223699,,,0.00000000,0.00000000,4.20223699,2.284396,,,1.83953943,2020-05-01T14:39:40.387Z,xbt-usdt-wallet-equivalent-v2
2020-06-04T12:00:00.001Z,2020-06-04T12:00:00.000Z,RealisedPNL,Completed,ADAM20,XBt,3.57970491,0.000000,,3.57970491,,,0.00000000,0.00000000,3.57970491,1.945979,,,1.83953943,2020-05-01T14:39:40.387Z,xbt-usdt-wallet-equivalent-v2
2020-06-04T12:00:00.001Z,2020-06-04T12:00:00.000Z,RealisedPNL,Completed,LTCM20,XBt,3.57970491,0.000000,,3.57970491,,,0.00000000,0.00000000,3.57970491,1.945979,,,1.83953943,2020-05-01T14:39:40.387Z,xbt-usdt-wallet-equivalent-v2
2020-06-04T12:00:00.001Z,2020-06-04T12:00:00.000Z,RealisedPNL,Completed,ETHUSD,XBt,3.57970491,0.000000,,3.57970491,,,0.00000000,0.00000000,3.57970491,1.945979,,,1.83953943,2020-05-01T14:39:40.387Z,xbt-usdt-wallet-equivalent-v2
2020-06-04T12:00:00.001Z,2020-06-04T12:00:00.000Z,RealisedPNL,Completed,XBTUSD,XBt,3.57970491,0.000000,,3.57970491,,,0.00000000,0.00000000,3.57970491,1.945979,,,1.83953943,2020-05-01T14:39:40.387Z,xbt-usdt-wallet-equivalent-v2
2020-06-05T12:00:00.000Z,2020-06-05T12:00:00.000Z,RealisedPNL,Completed,XBTUSD,XBt,3.71481596,0.000000,,3.71481596,,,0.00000000,0.00000000,3.71481596,2.019427,,,1.83953943,2020-05-01T14:39:40.387Z,xbt-usdt-wallet-equivalent-v2
2020-06-05T12:00:00.000Z,2020-06-05T12:00:00.000Z,RealisedPNL,Completed,LTCM20,XBt,3.71481596,0.000000,,3.71481596,,,0.00000000,0.00000000,3.71481596,2.019427,,,1.83953943,2020-05-01T14:39:40.387Z,xbt-usdt-wallet-equivalent-v2
2020-06-06T12:00:00.005Z,2020-06-06T12:00:00.000Z,RealisedPNL,Completed,ADAM20,XBt,3.71193003,0.000000,,3.71193003,,,0.00000000,0.00000000,3.71193003,2.017858,,,1.83953943,2020-05-01T14:39:40.387Z,xbt-usdt-wallet-equivalent-v2
2020-06-06T12:00:00.005Z,2020-06-06T12:00:00.000Z,RealisedPNL,Completed,XBTUSD,XBt,3.71193003,0.000000,,3.71193003,,,0.00000000,0.00000000,3.71193003,2.017858,,,1.83953943,2020-05-01T14:39:40.387Z,xbt-usdt-wallet-equivalent-v2
2020-06-06T12:00:00.005Z,2020-06-06T12:00:00.000Z,RealisedPNL,Completed,TRXM20,XBt,3.71193003,0.000000,,3.71193003,,,0.00000000,0.00000000,3.71193003,2.017858,,,1.83953943,2020-05-01T14:39:40.387Z,xbt-usdt-wallet-equivalent-v2
2020-06-07T12:00:00.001Z,2020-06-07T12:00:00.000Z,RealisedPNL,Completed,XBTUSD,XBt,3.71105847,0.000000,,3.71105847,,,0.00000000,0.00000000,3.71105847,2.017385,,,1.83953943,2020-05-01T14:39:40.387Z,xbt-usdt-wallet-equivalent-v2
2020-06-07T12:00:00.001Z,2020-06-07T12:00:00.000Z,RealisedPNL,Completed,ADAM20,XBt,3.71105847,0.000000,,3.71105847,,,0.00000000,0.00000000,3.71105847,2.017385,,,1.83953943,2020-05-01T14:39:40.387Z,xbt-usdt-wallet-equivalent-v2
2020-06-08T12:00:00.037Z,2020-06-08T12:00:00.000Z,RealisedPNL,Completed,TRXM20,XBt,3.96210694,0.000000,,3.96210694,,,0.00000000,0.00000000,3.96210694,2.153858,,,1.83953943,2020-05-01T14:39:40.387Z,xbt-usdt-wallet-equivalent-v2
2020-06-08T12:00:00.037Z,2020-06-08T12:00:00.000Z,RealisedPNL,Completed,XBTUSD,XBt,3.96210694,0.000000,,3.96210694,,,0.00000000,0.00000000,3.96210694,2.153858,,,1.83953943,2020-05-01T14:39:40.387Z,xbt-usdt-wallet-equivalent-v2
2020-06-08T12:00:00.037Z,2020-06-08T12:00:00.000Z,RealisedPNL,Completed,ADAM20,XBt,3.96210694,0.000000,,3.96210694,,,0.00000000,0.00000000,3.96210694,2.153858,,,1.83953943,2020-05-01T14:39:40.387Z,xbt-usdt-wallet-equivalent-v2
2020-06-09T12:00:00.003Z,2020-06-09T12:00:00.000Z,RealisedPNL,Completed,LTCM20,XBt,3.95188150,0.000000,,3.95188150,,,0.00000000,0.00000000,3.95188150,2.148299,,,1.83953943,2020-05-01T14:39:40.387Z,xbt-usdt-wallet-equivalent-v2
2020-06-09T12:00:00.003Z,2020-06-09T12:00:00.000Z,RealisedPNL,Completed,ADAM20,XBt,3.95188150,0.000000,,3.95188150,,,0.00000000,0.00000000,3.95188150,2.148299,,,1.83953943,2020-05-01T14:39:40.387Z,xbt-usdt-wallet-equivalent-v2
2020-06-09T12:00:00.003Z,2020-06-09T12:00:00.000Z,RealisedPNL,Completed,XBTUSD,XBt,3.95188150,0.000000,,3.95188150,,,0.00000000,0.00000000,3.95188150,2.148299,,,1.83953943,2020-05-01T14:39:40.387Z,xbt-usdt-wallet-equivalent-v2
2020-06-10T12:00:00.010Z,2020-06-10T12:00:00.000Z,RealisedPNL,Completed,XBTUSD,XBt,3.96877277,0.000000,,3.96877277,,,0.00000000,0.00000000,3.96877277,2.157482,,,1.83953943,2020-05-01T14:39:40.387Z,xbt-usdt-wallet-equivalent-v2
2020-06-10T12:00:00.010Z,2020-06-10T12:00:00.000Z,RealisedPNL,Completed,ADAM20,XBt,3.96877277,0.000000,,3.96877277,,,0.00000000,0.00000000,3.96877277,2.157482,,,1.83953943,2020-05-01T14:39:40.387Z,xbt-usdt-wallet-equivalent-v2
2020-06-11T12:00:00.013Z,2020-06-11T12:00:00.000Z,RealisedPNL,Completed,XBTUSD,XBt,4.26125975,0.000000,,4.26125975,,,0.00000000,0.00000000,4.26125975,2.316482,,,1.83953943,2020-05-01T14:39:40.387Z,xbt-usdt-wallet-equivalent-v2
2020-06-12T12:00:00.009Z,2020-06-12T12:00:00.000Z,RealisedPNL,Completed,ADAM20,XBt,4.42245134,0.000000,,4.42245134,,,0.00000000,0.00000000,4.42245134,2.404108,,,1.83953943,2020-05-01T14:39:40.387Z,xbt-usdt-wallet-equivalent-v2
2020-06-12T12:00:00.009Z,2020-06-12T12:00:00.000Z,RealisedPNL,Completed,TRXM20,XBt,4.42245134,0.000000,,4.42245134,,,0.00000000,0.00000000,4.42245134,2.404108,,,1.83953943,2020-05-01T14:39:40.387Z,xbt-usdt-wallet-equivalent-v2
2020-06-12T12:00:00.009Z,2020-06-12T12:00:00.000Z,RealisedPNL,Completed,XBTUSD,XBt,4.42245134,0.000000,,4.42245134,,,0.00000000,0.00000000,4.42245134,2.404108,,,1.83953943,2020-05-01T14:39:40.387Z,xbt-usdt-wallet-equivalent-v2
2020-06-13T12:00:00.012Z,2020-06-13T12:00:00.000Z,RealisedPNL,Completed,TRXM20,XBt,4.47678716,0.000000,,4.47678716,,,0.00000000,0.00000000,4.47678716,2.433646,,,1.83953943,2020-05-01T14:39:40.387Z,xbt-usdt-wallet-equivalent-v2
2020-06-13T12:00:00.012Z,2020-06-13T12:00:00.000Z,RealisedPNL,Completed,XBTUSD,XBt,4.47678716,0.000000,,4.47678716,,,0.00000000,0.00000000,4.47678716,2.433646,,,1.83953943,2020-05-01T14:39:40.387Z,xbt-usdt-wallet-equivalent-v2
2020-06-14T12:00:00.002Z,2020-06-14T12:00:00.000Z,RealisedPNL,Completed,ADAM20,XBt,4.41294682,0.000000,,4.41294682,,,0.00000000,0.00000000,4.41294682,2.398941,,,1.83953943,2020-05-01T14:39:40.387Z,xbt-usdt-wallet-equivalent-v2
2020-06-14T12:00:00.002Z,2020-06-14T12:00:00.000Z,RealisedPNL,Completed,XBTUSD,XBt,4.41294682,0.000000,,4.41294682,,,0.00000000,0.00000000,4.41294682,2.398941,,,1.83953943,2020-05-01T14:39:40.387Z,xbt-usdt-wallet-equivalent-v2
2020-06-14T12:00:00.002Z,2020-06-14T12:00:00.000Z,RealisedPNL,Completed,TRXM20,XBt,4.41294682,0.000000,,4.41294682,,,0.00000000,0.00000000,4.41294682,2.398941,,,1.83953943,2020-05-01T14:39:40.387Z,xbt-usdt-wallet-equivalent-v2
2020-06-15T12:00:00.000Z,2020-06-15T12:00:00.000Z,RealisedPNL,Completed,ADAM20,XBt,5.02522025,0.000000,,5.02522025,,,0.00000000,0.00000000,5.02522025,2.731782,,,1.83953943,2020-05-01T14:39:40.387Z,xbt-usdt-wallet-equivalent-v2
2020-06-15T12:00:00.000Z,2020-06-15T12:00:00.000Z,RealisedPNL,Completed,XBTUSD,XBt,5.02522025,0.000000,,5.02522025,,,0.00000000,0.00000000,5.02522025,2.731782,,,1.83953943,2020-05-01T14:39:40.387Z,xbt-usdt-wallet-equivalent-v2
2020-06-16T12:00:00.004Z,2020-06-16T12:00:00.000Z,RealisedPNL,Completed,XBTUSD,XBt,4.75026427,0.000000,,4.75026427,,,0.00000000,0.00000000,4.75026427,2.582312,,,1.83953943,2020-05-01T14:39:40.387Z,xbt-usdt-wallet-equivalent-v2
2020-06-16T12:00:00.004Z,2020-06-16T12:00:00.000Z,RealisedPNL,Completed,ADAM20,XBt,4.75026427,0.000000,,4.75026427,,,0.00000000,0.00000000,4.75026427,2.582312,,,1.83953943,2020-05-01T14:39:40.387Z,xbt-usdt-wallet-equivalent-v2
2020-06-17T12:00:00.011Z,2020-06-17T12:00:00.000Z,RealisedPNL,Completed,XBTUSD,XBt,4.74995863,0.000000,,4.74995863,,,0.00000000,0.00000000,4.74995863,2.582146,,,1.83953943,2020-05-01T14:39:40.387Z,xbt-usdt-wallet-equivalent-v2
2020-06-18T12:00:00.001Z,2020-06-18T12:00:00.000Z,RealisedPNL,Completed,ADAM20,XBt,4.75064650,0.000000,,4.75064650,,,0.00000000,0.00000000,4.75064650,2.582520,,,1.83953943,2020-05-01T14:39:40.387Z,xbt-usdt-wallet-equivalent-v2
2020-06-18T12:00:00.001Z,2020-06-18T12:00:00.000Z,RealisedPNL,Completed,XBTUSD,XBt,4.75064650,0.000000,,4.75064650,,,0.00000000,0.00000000,4.75064650,2.582520,,,1.83953943,2020-05-01T14:39:40.387Z,xbt-usdt-wallet-equivalent-v2
2020-06-19T12:00:00.005Z,2020-06-19T12:00:00.000Z,RealisedPNL,Completed,XBTUSD,XBt,4.72935277,0.000000,,4.72935277,,,0.00000000,0.00000000,4.72935277,2.570944,,,1.83953943,2020-05-01T14:39:40.387Z,xbt-usdt-wallet-equivalent-v2
2020-06-20T12:00:00.001Z,2020-06-20T12:00:00.000Z,RealisedPNL,Completed,XBTUSD,XBt,4.73006052,0.000000,,4.73006052,,,0.00000000,0.00000000,4.73006052,2.571329,,,1.83953943,2020-05-01T14:39:40.387Z,xbt-usdt-wallet-equivalent-v2
2020-06-21T12:00:00.000Z,2020-06-21T12:00:00.000Z,RealisedPNL,Completed,XBTUSD,XBt,4.72913134,0.000000,,4.72913134,,,0.00000000,0.00000000,4.72913134,2.570824,,,1.83953943,2020-05-01T14:39:40.387Z,xbt-usdt-wallet-equivalent-v2
2020-06-22T12:00:00.012Z,2020-06-22T12:00:00.000Z,RealisedPNL,Completed,XBTUSD,XBt,4.76383639,0.000000,,4.76383639,,,0.00000000,0.00000000,4.76383639,2.589690,,,1.83953943,2020-05-01T14:39:40.387Z,xbt-usdt-wallet-equivalent-v2
2020-06-22T12:00:00.012Z,2020-06-22T12:00:00.000Z,RealisedPNL,Completed,ADAM20,XBt,4.76383639,0.000000,,4.76383639,,,0.00000000,0.00000000,4.76383639,2.589690,,,1.83953943,2020-05-01T14:39:40.387Z,xbt-usdt-wallet-equivalent-v2
2020-06-23T12:00:00.008Z,2020-06-23T12:00:00.000Z,RealisedPNL,Completed,XBTUSD,XBt,5.21404040,0.000000,,5.21404040,,,0.00000000,0.00000000,5.21404040,2.834427,,,1.83953943,2020-05-01T14:39:40.387Z,xbt-usdt-wallet-equivalent-v2
2020-06-24T12:00:00.002Z,2020-06-24T12:00:00.000Z,RealisedPNL,Completed,XBTUSD,XBt,5.14738241,0.000000,,5.14738241,,,0.00000000,0.00000000,5.14738241,2.798191,,,1.83953943,2020-05-01T14:39:40.387Z,xbt-usdt-wallet-equivalent-v2
2020-06-24T12:00:00.002Z,2020-06-24T12:00:00.000Z,RealisedPNL,Completed,ETHM20,XBt,5.14738241,0.000000,,5.14738241,,,0.00000000,0.00000000,5.14738241,2.798191,,,1.83953943,2020-05-01T14:39:40.387Z,xbt-usdt-wallet-equivalent-v2
2020-06-24T12:00:00.002Z,2020-06-24T12:00:00.000Z,RealisedPNL,Completed,ETHUSD,XBt,5.14738241,0.000000,,5.14738241,,,0.00000000,0.00000000,5.14738241,2.798191,,,1.83953943,2020-05-01T14:39:40.387Z,xbt-usdt-wallet-equivalent-v2
2020-06-24T12:00:00.002Z,2020-06-24T12:00:00.000Z,RealisedPNL,Completed,ADAM20,XBt,5.14738241,0.000000,,5.14738241,,,0.00000000,0.00000000,5.14738241,2.798191,,,1.83953943,2020-05-01T14:39:40.387Z,xbt-usdt-wallet-equivalent-v2
2020-06-25T12:00:00.003Z,2020-06-25T12:00:00.000Z,RealisedPNL,Completed,ETHM20,XBt,3.02498304,0.000000,,3.02498304,,,0.00000000,0.00000000,3.02498304,1.644424,,,1.83953943,2020-05-01T14:39:40.387Z,xbt-usdt-wallet-equivalent-v2
2020-06-25T12:00:00.003Z,2020-06-25T12:00:00.000Z,RealisedPNL,Completed,ETHUSD,XBt,3.02498304,0.000000,,3.02498304,,,0.00000000,0.00000000,3.02498304,1.644424,,,1.83953943,2020-05-01T14:39:40.387Z,xbt-usdt-wallet-equivalent-v2
2020-06-25T12:00:00.003Z,2020-06-25T12:00:00.000Z,RealisedPNL,Completed,XBTUSD,XBt,3.02498304,0.000000,,3.02498304,,,0.00000000,0.00000000,3.02498304,1.644424,,,1.83953943,2020-05-01T14:39:40.387Z,xbt-usdt-wallet-equivalent-v2
2020-06-26T12:00:00.001Z,2020-06-26T12:00:00.000Z,RealisedPNL,Completed,XBTUSD,XBt,2.81659567,0.000000,,2.81659567,,,0.00000000,0.00000000,2.81659567,1.531142,,,1.83953943,2020-05-01T14:39:40.387Z,xbt-usdt-wallet-equivalent-v2
2020-06-26T12:00:00.001Z,2020-06-26T12:00:00.000Z,RealisedPNL,Completed,ETHUSD,XBt,2.81659567,0.000000,,2.81659567,,,0.00000000,0.00000000,2.81659567,1.531142,,,1.83953943,2020-05-01T14:39:40.387Z,xbt-usdt-wallet-equivalent-v2
